trade_id,trade_date,open_time,close_time,instrument,asset_class,direction,entry_price,exit_price,quantity,pnl,risk_amount,strategy,account_id,trader_id
341,2024-04-04,2024-04-04 15:21:00,2024-04-04 17:08:00,ETHUSDT,Crypto,Sell,34886.14,34852.08,1,-202.65,185.64,MeanReversion,1,105
342,2024-07-16,2024-07-16 11:05:00,2024-07-16 14:52:00,ETHUSDT,Crypto,Sell,48554.36,48725.49,1,444.27,100.1,TrendFollowing,3,103
343,2024-05-17,2024-05-17 12:48:00,2024-05-17 14:04:00,BTCUSDT,Crypto,Buy,43109.03,43271.97,1,344.55,70.63,MeanReversion,2,101
344,2024-01-29,2024-01-29 09:08:00,2024-01-29 12:17:00,ETHUSDT,Crypto,Buy,41454.33,41112.47,2,-462.99,123.29,Breakout,3,103
345,2024-01-09,2024-01-09 13:53:00,2024-01-09 16:26:00,BANKNIFTY,Equity,Sell,11538.94,11494.88,1,-379.43,24.62,MeanReversion,1,101
346,2024-03-05,2024-03-05 15:53:00,2024-03-05 19:32:00,EURUSD,Forex,Sell,34829.62,34812.64,4,-160.13,147.71,TrendFollowing,3,105
347,2024-03-02,2024-03-02 15:27:00,2024-03-02 16:06:00,GBPUSD,Forex,Sell,3314.55,3274.1,4,-184.71,112.5,TrendFollowing,3,102
348,2024-05-11,2024-05-11 11:04:00,2024-05-11 12:16:00,NIFTY,Equity,Sell,39546.62,39527.21,5,-181.25,128.92,Breakout,1,104
349,2024-01-21,2024-01-21 12:53:00,2024-01-21 16:52:00,BTCUSDT,Crypto,Sell,44304.59,44325.75,5,115.86,54.26,MeanReversion,2,101
350,2024-06-16,2024-06-16 11:56:00,2024-06-16 15:33:00,ETHUSDT,Crypto,Buy,1268.82,1613.62,4,370.1,14.04,MeanReversion,1,105
351,2024-05-28,2024-05-28 10:51:00,2024-05-28 13:20:00,ETHUSDT,Crypto,Sell,43741.35,43745.29,2,28.94,188.42,Breakout,2,101
352,2024-07-02,2024-07-02 12:16:00,2024-07-02 15:37:00,NIFTY,Equity,Buy,39949.22,40023.35,1,497.93,76.64,MeanReversion,3,103
353,2024-04-27,2024-04-27 09:23:00,2024-04-27 11:02:00,GBPUSD,Forex,Buy,38371.06,38315.11,4,-98.07,101.18,TrendFollowing,1,105
354,2024-04-07,2024-04-07 10:53:00,2024-04-07 13:07:00,BTCUSDT,Crypto,Buy,31393.9,31433.01,5,373.68,196.98,TrendFollowing,1,102
355,2024-05-18,2024-05-18 14:44:00,2024-05-18 15:11:00,BTCUSDT,Crypto,Buy,38425.26,38395.14,2,-82.23,90.06,Scalping,3,104
356,2024-06-08,2024-06-08 12:03:00,2024-06-08 14:13:00,GBPUSD,Forex,Buy,36892.24,36865.61,3,-261.22,30.99,Scalping,1,101
357,2024-07-02,2024-07-02 09:04:00,2024-07-02 10:36:00,NIFTY,Equity,Sell,17763.38,17620.7,5,-212.76,66.3,TrendFollowing,1,104
358,2024-06-24,2024-06-24 15:17:00,2024-06-24 18:18:00,GBPUSD,Forex,Sell,11718.71,11603.27,1,-457.91,13.4,Scalping,3,103
359,2024-06-15,2024-06-15 13:37:00,2024-06-15 13:53:00,BANKNIFTY,Equity,Buy,49386.73,49359.87,3,-72.23,83.02,TrendFollowing,1,103
360,2024-03-07,2024-03-07 14:41:00,2024-03-07 15:02:00,BANKNIFTY,Equity,Buy,33998.38,33957.12,3,-281.75,190.49,Breakout,2,101
361,2024-03-26,2024-03-26 12:50:00,2024-03-26 14:57:00,NIFTY,Equity,Buy,39327.93,39277.16,5,-410.59,89.34,TrendFollowing,1,103
362,2024-03-03,2024-03-03 11:04:00,2024-03-03 12:18:00,ETHUSDT,Crypto,Buy,43961.96,44023.08,3,444.73,98.81,Breakout,2,102
363,2024-07-10,2024-07-10 12:37:00,2024-07-10 14:27:00,EURUSD,Forex,Sell,30689.9,30638.71,5,-332.97,198.32,Breakout,2,101
364,2024-01-15,2024-01-15 13:31:00,2024-01-15 16:14:00,BANKNIFTY,Equity,Sell,11622.0,11676.37,1,442.73,133.43,Scalping,3,101
365,2024-05-01,2024-05-01 15:59:00,2024-05-01 17:48:00,BTCUSDT,Crypto,Buy,30406.45,30408.03,2,12.69,53.83,Breakout,2,104
366,2024-03-02,2024-03-02 15:51:00,2024-03-02 16:59:00,EURUSD,Forex,Buy,8867.58,8834.36,2,-279.51,45.42,TrendFollowing,2,102
367,2024-03-04,2024-03-04 15:36:00,2024-03-04 15:59:00,NIFTY,Equity,Sell,38990.24,38964.42,4,-149.87,20.99,Breakout,2,102
368,2024-06-26,2024-06-26 09:45:00,2024-06-26 12:21:00,GBPUSD,Forex,Buy,48456.68,48496.43,1,383.79,186.27,Scalping,2,104
369,2024-01-12,2024-01-12 15:47:00,2024-01-12 17:01:00,BANKNIFTY,Equity,Sell,49745.65,49711.04,3,-326.1,85.29,MeanReversion,1,103
370,2024-04-21,2024-04-21 09:41:00,2024-04-21 13:17:00,NIFTY,Equity,Sell,37924.01,37956.68,2,196.02,39.24,TrendFollowing,2,101
371,2024-06-05,2024-06-05 15:21:00,2024-06-05 18:12:00,GBPUSD,Forex,Sell,40800.86,40695.11,3,-275.56,52.53,TrendFollowing,1,102
372,2024-02-12,2024-02-12 14:05:00,2024-02-12 14:53:00,ETHUSDT,Crypto,Sell,26871.87,26904.62,4,92.94,120.22,TrendFollowing,1,101
373,2024-02-12,2024-02-12 15:33:00,2024-02-12 17:45:00,ETHUSDT,Crypto,Sell,4619.77,4741.08,4,377.46,60.46,Breakout,1,103
374,2024-03-24,2024-03-24 12:28:00,2024-03-24 13:52:00,BTCUSDT,Crypto,Sell,6519.27,6598.27,2,388.75,191.57,MeanReversion,3,104
375,2024-02-14,2024-02-14 15:24:00,2024-02-14 18:08:00,EURUSD,Forex,Sell,43113.27,43149.65,3,309.52,134.5,Scalping,3,103
376,2024-02-01,2024-02-01 09:10:00,2024-02-01 10:42:00,BANKNIFTY,Equity,Buy,27565.33,27521.1,4,-413.01,87.61,TrendFollowing,2,101
377,2024-06-19,2024-06-19 14:32:00,2024-06-19 17:47:00,BTCUSDT,Crypto,Sell,18665.79,18627.03,3,-240.25,147.45,Scalping,2,104
378,2024-04-20,2024-04-20 13:09:00,2024-04-20 13:35:00,NIFTY,Equity,Buy,24818.99,24775.09,4,-418.95,51.83,Scalping,2,102
379,2024-01-01,2024-01-01 11:47:00,2024-01-01 11:57:00,BANKNIFTY,Equity,Sell,34178.78,34131.99,3,-423.87,171.73,TrendFollowing,3,101
380,2024-01-01,2024-01-01 15:34:00,2024-01-01 19:13:00,BTCUSDT,Crypto,Sell,24782.57,24779.79,5,-19.41,122.56,Scalping,3,101
381,2024-04-09,2024-04-09 14:55:00,2024-04-09 18:17:00,NIFTY,Equity,Buy,41242.81,41217.65,5,-152.19,138.82,Breakout,2,101
382,2024-02-18,2024-02-18 13:13:00,2024-02-18 16:33:00,BTCUSDT,Crypto,Sell,28308.31,28280.18,3,-232.97,176.94,TrendFollowing,3,103
383,2024-04-29,2024-04-29 13:18:00,2024-04-29 15:57:00,ETHUSDT,Crypto,Buy,39881.43,39902.82,4,158.45,171.61,MeanReversion,3,103
384,2024-01-24,2024-01-24 15:49:00,2024-01-24 19:10:00,GBPUSD,Forex,Sell,43371.35,43405.16,4,208.36,169.03,Breakout,2,101
385,2024-04-25,2024-04-25 12:19:00,2024-04-25 15:16:00,BTCUSDT,Crypto,Sell,34888.7,34907.05,2,180.14,127.54,MeanReversion,2,102
386,2024-01-16,2024-01-16 09:06:00,2024-01-16 10:18:00,BANKNIFTY,Equity,Sell,37648.2,37563.46,2,-341.39,177.37,TrendFollowing,3,102
387,2024-03-24,2024-03-24 14:46:00,2024-03-24 17:55:00,BANKNIFTY,Equity,Buy,43598.58,43551.5,1,-470.75,166.91,MeanReversion,1,104
388,2024-06-14,2024-06-14 14:19:00,2024-06-14 17:18:00,ETHUSDT,Crypto,Sell,6487.05,6465.26,1,-164.88,151.27,TrendFollowing,3,103
389,2024-06-30,2024-06-30 11:17:00,2024-06-30 12:36:00,GBPUSD,Forex,Buy,8079.96,8157.17,3,317.97,168.11,Breakout,2,105
390,2024-05-28,2024-05-28 14:19:00,2024-05-28 16:57:00,GBPUSD,Forex,Sell,25398.01,25248.88,3,-493.61,64.54,Scalping,1,103
391,2024-05-09,2024-05-09 12:10:00,2024-05-09 15:01:00,BTCUSDT,Crypto,Sell,30865.5,31275.85,1,481.19,130.04,Scalping,3,105
392,2024-07-14,2024-07-14 10:06:00,2024-07-14 14:03:00,BANKNIFTY,Equity,Sell,13027.19,13133.66,3,134.01,112.6,Breakout,2,104
393,2024-03-06,2024-03-06 10:49:00,2024-03-06 13:31:00,ETHUSDT,Crypto,Buy,39003.28,38669.18,5,-393.02,154.6,MeanReversion,2,101
394,2024-02-03,2024-02-03 13:05:00,2024-02-03 17:05:00,BANKNIFTY,Equity,Sell,27086.27,27159.08,3,462.99,74.96,Breakout,3,102
395,2024-07-16,2024-07-16 10:41:00,2024-07-16 14:21:00,ETHUSDT,Crypto,Sell,31649.46,31791.05,2,432.03,29.48,Breakout,3,105
396,2024-02-11,2024-02-11 09:39:00,2024-02-11 13:11:00,ETHUSDT,Crypto,Sell,46864.56,46889.13,2,187.89,22.89,TrendFollowing,1,105
397,2024-04-20,2024-04-20 15:12:00,2024-04-20 17:13:00,EURUSD,Forex,Sell,15083.13,15215.13,5,208.17,22.8,Scalping,3,104
398,2024-01-05,2024-01-05 10:46:00,2024-01-05 11:05:00,ETHUSDT,Crypto,Buy,29129.41,29020.16,2,-154.12,127.97,Scalping,1,103
399,2024-03-17,2024-03-17 11:23:00,2024-03-17 14:38:00,EURUSD,Forex,Buy,2334.81,2680.65,4,371.54,194.96,MeanReversion,3,104
400,2024-01-02,2024-01-02 15:11:00,2024-01-02 16:01:00,NIFTY,Equity,Buy,48445.45,48500.36,2,249.65,34.72,MeanReversion,1,104
401,2024-07-14,2024-07-14 12:06:00,2024-07-14 13:59:00,BANKNIFTY,Equity,Sell,37925.25,37852.45,1,-475.41,14.2,MeanReversion,2,102
402,2024-07-18,2024-07-18 09:04:00,2024-07-18 10:52:00,GBPUSD,Forex,Sell,16214.33,16212.75,1,-11.36,156.38,MeanReversion,3,102
403,2024-01-21,2024-01-21 12:35:00,2024-01-21 13:38:00,BANKNIFTY,Equity,Buy,34180.6,34130.59,3,-54.1,61.99,Breakout,2,105
404,2024-02-17,2024-02-17 15:34:00,2024-02-17 16:35:00,BTCUSDT,Crypto,Buy,49856.37,49846.87,2,-73.82,95.76,Breakout,3,104
405,2024-03-15,2024-03-15 11:58:00,2024-03-15 14:00:00,GBPUSD,Forex,Sell,8223.01,8255.85,3,294.81,141.8,Scalping,2,102
406,2024-01-06,2024-01-06 12:24:00,2024-01-06 13:34:00,GBPUSD,Forex,Sell,11077.44,10934.4,5,-417.62,139.29,TrendFollowing,2,104
407,2024-02-29,2024-02-29 14:10:00,2024-02-29 17:50:00,ETHUSDT,Crypto,Sell,32742.84,32714.15,4,-226.74,190.66,Breakout,2,104
408,2024-05-13,2024-05-13 13:36:00,2024-05-13 15:14:00,ETHUSDT,Crypto,Sell,7595.34,7579.04,5,-67.67,189.29,Breakout,2,103
409,2024-07-13,2024-07-13 15:21:00,2024-07-13 18:39:00,ETHUSDT,Crypto,Sell,21015.38,21038.5,5,138.53,85.54,TrendFollowing,3,104
410,2024-06-16,2024-06-16 14:41:00,2024-06-16 15:10:00,BTCUSDT,Crypto,Buy,13747.05,13796.63,5,483.98,87.77,Scalping,2,102
411,2024-06-18,2024-06-18 14:22:00,2024-06-18 14:41:00,BANKNIFTY,Equity,Buy,44710.26,44673.95,5,-270.05,50.49,MeanReversion,3,104
412,2024-01-08,2024-01-08 11:04:00,2024-01-08 11:38:00,ETHUSDT,Crypto,Sell,1605.15,1623.47,5,151.67,80.02,MeanReversion,1,105
413,2024-03-26,2024-03-26 13:21:00,2024-03-26 15:52:00,BTCUSDT,Crypto,Buy,43224.69,43221.32,5,-26.79,193.96,Scalping,3,103
414,2024-05-09,2024-05-09 11:16:00,2024-05-09 12:32:00,EURUSD,Forex,Sell,9317.0,9359.82,1,368.62,157.55,Breakout,2,104
415,2024-04-14,2024-04-14 14:57:00,2024-04-14 17:44:00,ETHUSDT,Crypto,Sell,38557.55,38602.49,3,344.78,154.59,TrendFollowing,3,101
416,2024-01-22,2024-01-22 12:35:00,2024-01-22 14:17:00,EURUSD,Forex,Sell,31329.71,31118.08,3,-368.76,16.18,TrendFollowing,1,103
417,2024-07-15,2024-07-15 10:24:00,2024-07-15 10:43:00,BTCUSDT,Crypto,Sell,46046.35,46075.35,2,116.65,161.34,MeanReversion,1,101
418,2024-04-13,2024-04-13 10:04:00,2024-04-13 11:28:00,NIFTY,Equity,Sell,24102.04,24050.83,1,-382.69,33.79,TrendFollowing,1,105
419,2024-03-19,2024-03-19 10:21:00,2024-03-19 11:00:00,ETHUSDT,Crypto,Sell,34293.99,34280.48,5,-69.69,48.1,Scalping,2,102
420,2024-07-01,2024-07-01 14:48:00,2024-07-01 16:51:00,ETHUSDT,Crypto,Buy,24605.15,24553.23,4,-435.79,120.57,TrendFollowing,1,105
421,2024-04-21,2024-04-21 15:37:00,2024-04-21 17:20:00,BANKNIFTY,Equity,Sell,13486.22,13561.87,5,297.56,68.97,Breakout,2,105
422,2024-04-04,2024-04-04 10:29:00,2024-04-04 11:14:00,BTCUSDT,Crypto,Sell,22788.25,22662.63,3,-488.38,23.76,Scalping,2,105
423,2024-03-28,2024-03-28 11:13:00,2024-03-28 11:52:00,ETHUSDT,Crypto,Sell,19655.05,19647.99,1,-20.06,124.0,TrendFollowing,1,101
424,2024-03-03,2024-03-03 11:04:00,2024-03-03 13:16:00,GBPUSD,Forex,Buy,14618.55,14689.22,1,194.98,173.42,MeanReversion,3,105
425,2024-05-31,2024-05-31 09:56:00,2024-05-31 11:14:00,EURUSD,Forex,Sell,39003.56,38905.29,3,-460.38,101.3,Scalping,2,102
426,2024-07-10,2024-07-10 14:11:00,2024-07-10 16:57:00,ETHUSDT,Crypto,Buy,5291.26,5261.59,3,-257.95,197.47,Breakout,3,105
427,2024-05-21,2024-05-21 11:07:00,2024-05-21 12:22:00,BTCUSDT,Crypto,Buy,7167.65,7167.53,2,-1.11,127.45,Breakout,2,102
428,2024-05-17,2024-05-17 13:54:00,2024-05-17 17:14:00,EURUSD,Forex,Sell,35138.13,35163.61,4,59.65,11.86,TrendFollowing,1,103
429,2024-01-25,2024-01-25 15:57:00,2024-01-25 16:19:00,EURUSD,Forex,Sell,16356.74,16363.02,5,17.71,26.69,MeanReversion,1,104
430,2024-02-25,2024-02-25 11:53:00,2024-02-25 15:52:00,NIFTY,Equity,Buy,17563.82,17240.28,4,-466.8,24.93,MeanReversion,2,105
431,2024-04-13,2024-04-13 09:16:00,2024-04-13 09:49:00,ETHUSDT,Crypto,Sell,19876.32,19828.21,1,-367.28,117.83,Breakout,1,104
432,2024-02-13,2024-02-13 15:32:00,2024-02-13 17:35:00,BTCUSDT,Crypto,Buy,34488.78,34570.6,1,300.59,48.03,Breakout,3,105
433,2024-03-27,2024-03-27 13:59:00,2024-03-27 14:46:00,NIFTY,Equity,Buy,8415.75,8376.19,4,-395.43,130.92,TrendFollowing,3,102
434,2024-04-28,2024-04-28 09:10:00,2024-04-28 10:14:00,EURUSD,Forex,Sell,35338.46,35270.62,5,-468.41,187.88,MeanReversion,3,104
435,2024-07-07,2024-07-07 15:18:00,2024-07-07 16:42:00,GBPUSD,Forex,Buy,2645.97,2651.1,1,41.3,144.72,Scalping,2,105
436,2024-03-15,2024-03-15 10:01:00,2024-03-15 10:45:00,NIFTY,Equity,Sell,43554.91,43631.09,4,214.09,162.33,TrendFollowing,1,104
437,2024-06-17,2024-06-17 10:17:00,2024-06-17 11:41:00,NIFTY,Equity,Sell,17005.54,17081.06,2,314.83,25.22,Scalping,2,103
438,2024-04-01,2024-04-01 09:17:00,2024-04-01 10:05:00,BANKNIFTY,Equity,Buy,44746.09,44751.47,5,47.59,165.29,Breakout,1,102
439,2024-04-12,2024-04-12 13:22:00,2024-04-12 13:47:00,EURUSD,Forex,Buy,22643.3,22666.52,2,143.58,110.02,Scalping,1,101
440,2024-02-27,2024-02-27 15:46:00,2024-02-27 16:39:00,EURUSD,Forex,Buy,36592.9,36216.51,3,-418.37,21.47,MeanReversion,2,101
441,2024-04-09,2024-04-09 10:29:00,2024-04-09 13:19:00,GBPUSD,Forex,Sell,12392.81,12358.56,1,-340.46,175.64,MeanReversion,2,105
442,2024-03-21,2024-03-21 11:56:00,2024-03-21 12:52:00,EURUSD,Forex,Buy,10999.74,11079.16,2,475.87,74.01,Scalping,2,105
443,2024-05-16,2024-05-16 11:18:00,2024-05-16 11:28:00,NIFTY,Equity,Sell,9146.79,9183.03,4,289.7,135.15,Scalping,3,101
444,2024-04-07,2024-04-07 12:20:00,2024-04-07 15:21:00,NIFTY,Equity,Sell,24934.88,24961.25,5,55.36,146.65,MeanReversion,3,104
445,2024-01-27,2024-01-27 14:01:00,2024-01-27 15:51:00,GBPUSD,Forex,Sell,11461.31,11608.57,3,496.33,195.21,MeanReversion,3,102
446,2024-02-27,2024-02-27 12:42:00,2024-02-27 12:53:00,GBPUSD,Forex,Buy,32533.77,32457.3,4,-300.46,139.24,MeanReversion,3,104
447,2024-04-19,2024-04-19 12:42:00,2024-04-19 16:08:00,ETHUSDT,Crypto,Sell,3656.31,3555.74,3,-469.35,58.96,Scalping,3,101
448,2024-06-02,2024-06-02 15:25:00,2024-06-02 19:03:00,ETHUSDT,Crypto,Sell,23158.02,23223.89,4,368.27,148.16,Breakout,2,102
449,2024-01-12,2024-01-12 11:42:00,2024-01-12 12:35:00,GBPUSD,Forex,Buy,37148.19,37128.65,4,-74.51,75.73,Breakout,2,105
450,2024-01-06,2024-01-06 10:37:00,2024-01-06 11:02:00,ETHUSDT,Crypto,Buy,18583.39,18646.52,4,487.65,17.62,TrendFollowing,3,103
451,2024-07-15,2024-07-15 15:02:00,2024-07-15 17:25:00,NIFTY,Equity,Sell,43358.22,43372.0,3,78.68,93.34,TrendFollowing,2,105
452,2024-01-12,2024-01-12 10:41:00,2024-01-12 13:40:00,BANKNIFTY,Equity,Buy,36276.62,36274.7,1,-13.33,175.95,Breakout,3,101
453,2024-05-02,2024-05-02 11:03:00,2024-05-02 14:28:00,BANKNIFTY,Equity,Buy,45040.06,45030.37,3,-78.28,62.6,Breakout,2,104
454,2024-05-23,2024-05-23 12:26:00,2024-05-23 16:13:00,BTCUSDT,Crypto,Sell,29637.9,29695.78,4,412.36,50.03,TrendFollowing,2,102
455,2024-01-09,2024-01-09 14:35:00,2024-01-09 17:47:00,BTCUSDT,Crypto,Sell,31167.18,31275.39,4,131.56,149.29,MeanReversion,1,101
456,2024-03-19,2024-03-19 15:37:00,2024-03-19 16:20:00,BTCUSDT,Crypto,Buy,6621.81,6660.08,5,215.82,182.72,Breakout,2,101
457,2024-04-20,2024-04-20 14:43:00,2024-04-20 15:24:00,BANKNIFTY,Equity,Sell,9025.17,8952.78,4,-262.46,194.57,Breakout,2,103
458,2024-03-23,2024-03-23 12:30:00,2024-03-23 14:51:00,BTCUSDT,Crypto,Sell,9089.8,9126.16,1,354.39,103.53,Breakout,3,101
459,2024-03-08,2024-03-08 14:01:00,2024-03-08 17:10:00,GBPUSD,Forex,Sell,12399.19,12441.69,4,370.75,94.61,MeanReversion,3,105
460,2024-02-19,2024-02-19 09:02:00,2024-02-19 09:55:00,BTCUSDT,Crypto,Sell,25765.13,25731.07,4,-140.77,122.66,Scalping,2,102
461,2024-01-08,2024-01-08 13:51:00,2024-01-08 17:20:00,EURUSD,Forex,Sell,8218.02,8197.68,3,-108.92,194.19,Scalping,1,104
462,2024-01-20,2024-01-20 13:00:00,2024-01-20 14:58:00,GBPUSD,Forex,Buy,12943.76,12969.34,1,156.74,71.79,Breakout,2,101
463,2024-04-16,2024-04-16 12:56:00,2024-04-16 14:22:00,NIFTY,Equity,Sell,38684.98,38595.86,4,-369.13,194.27,MeanReversion,2,103
464,2024-07-19,2024-07-19 10:50:00,2024-07-19 13:59:00,ETHUSDT,Crypto,Buy,22716.79,22603.95,4,-263.95,23.96,Breakout,3,102
465,2024-06-28,2024-06-28 15:09:00,2024-06-28 17:26:00,BTCUSDT,Crypto,Buy,8529.41,8533.96,3,19.77,74.03,TrendFollowing,2,105
466,2024-05-29,2024-05-29 13:33:00,2024-05-29 15:58:00,NIFTY,Equity,Sell,41452.72,41423.65,5,-69.11,57.26,Scalping,2,105
467,2024-01-02,2024-01-02 13:20:00,2024-01-02 15:14:00,ETHUSDT,Crypto,Sell,30876.39,30900.83,2,206.78,41.74,Breakout,2,105
468,2024-02-15,2024-02-15 14:33:00,2024-02-15 15:27:00,BTCUSDT,Crypto,Sell,8422.58,8360.04,1,-463.33,149.92,Scalping,2,104
469,2024-07-12,2024-07-12 15:09:00,2024-07-12 16:19:00,BANKNIFTY,Equity,Buy,33207.04,33189.86,2,-25.37,170.39,TrendFollowing,3,102
470,2024-02-24,2024-02-24 12:42:00,2024-02-24 14:32:00,EURUSD,Forex,Buy,40293.22,40374.75,2,85.35,174.97,TrendFollowing,2,104
471,2024-04-10,2024-04-10 13:14:00,2024-04-10 15:13:00,NIFTY,Equity,Sell,10331.77,10250.85,5,-388.08,61.25,MeanReversion,3,101
472,2024-05-24,2024-05-24 09:01:00,2024-05-24 11:17:00,NIFTY,Equity,Buy,2901.49,2921.64,1,31.17,187.96,TrendFollowing,1,104
473,2024-06-24,2024-06-24 13:03:00,2024-06-24 15:21:00,BTCUSDT,Crypto,Buy,2015.21,1755.85,2,-377.89,95.92,MeanReversion,2,101
474,2024-07-17,2024-07-17 10:11:00,2024-07-17 13:31:00,BANKNIFTY,Equity,Buy,46697.06,46657.49,5,-183.84,106.37,Breakout,3,105
475,2024-03-24,2024-03-24 13:23:00,2024-03-24 13:40:00,BTCUSDT,Crypto,Sell,2126.56,2009.84,2,-351.66,197.46,MeanReversion,1,101
476,2024-02-05,2024-02-05 13:32:00,2024-02-05 16:13:00,NIFTY,Equity,Buy,48257.68,48193.27,1,-495.06,190.84,Breakout,3,101
477,2024-03-19,2024-03-19 12:35:00,2024-03-19 16:30:00,NIFTY,Equity,Buy,31974.04,32029.16,5,367.92,96.4,TrendFollowing,2,105
478,2024-01-18,2024-01-18 15:13:00,2024-01-18 16:03:00,GBPUSD,Forex,Sell,25804.02,25802.87,4,-11.15,136.7,Scalping,3,105
479,2024-06-04,2024-06-04 13:34:00,2024-06-04 15:25:00,NIFTY,Equity,Sell,7025.58,6964.89,5,-470.03,68.51,Breakout,2,105
480,2024-01-05,2024-01-05 11:25:00,2024-01-05 13:32:00,BTCUSDT,Crypto,Buy,35248.8,35218.68,3,-298.15,137.95,Breakout,1,102
481,2024-02-14,2024-02-14 10:20:00,2024-02-14 13:34:00,BANKNIFTY,Equity,Sell,48497.11,48438.66,5,-406.1,137.79,TrendFollowing,3,101
482,2024-05-21,2024-05-21 11:34:00,2024-05-21 14:35:00,ETHUSDT,Crypto,Buy,22215.32,22257.01,4,368.14,43.66,TrendFollowing,3,101
483,2024-02-25,2024-02-25 09:34:00,2024-02-25 12:22:00,BANKNIFTY,Equity,Sell,34646.67,34734.51,1,338.12,189.48,Breakout,2,102
484,2024-06-07,2024-06-07 09:09:00,2024-06-07 12:10:00,EURUSD,Forex,Buy,34178.24,34177.79,5,-2.83,127.39,Scalping,3,103
485,2024-06-08,2024-06-08 13:36:00,2024-06-08 16:28:00,ETHUSDT,Crypto,Sell,43451.8,43466.86,4,70.61,15.77,MeanReversion,3,101
486,2024-05-18,2024-05-18 13:14:00,2024-05-18 15:52:00,ETHUSDT,Crypto,Buy,46550.89,46606.16,4,189.53,138.54,Breakout,3,104
487,2024-06-12,2024-06-12 11:39:00,2024-06-12 15:21:00,BANKNIFTY,Equity,Buy,10822.97,10916.64,3,158.89,84.83,TrendFollowing,3,104
488,2024-06-23,2024-06-23 11:33:00,2024-06-23 15:11:00,BTCUSDT,Crypto,Buy,32579.09,32414.52,4,-393.41,134.99,Scalping,1,105
489,2024-01-12,2024-01-12 11:08:00,2024-01-12 12:50:00,GBPUSD,Forex,Sell,49970.72,49902.85,2,-451.79,195.66,MeanReversion,3,104
490,2024-04-03,2024-04-03 13:40:00,2024-04-03 15:57:00,BTCUSDT,Crypto,Buy,20375.05,20591.36,3,370.75,158.65,Breakout,1,101
491,2024-05-03,2024-05-03 13:19:00,2024-05-03 14:41:00,NIFTY,Equity,Buy,28372.46,28402.57,3,238.45,176.92,Scalping,2,103
492,2024-03-22,2024-03-22 09:07:00,2024-03-22 12:54:00,BTCUSDT,Crypto,Sell,20236.81,20219.43,3,-172.97,136.84,MeanReversion,2,101
493,2024-05-06,2024-05-06 09:37:00,2024-05-06 13:18:00,BANKNIFTY,Equity,Buy,40401.9,40435.66,5,262.29,161.58,MeanReversion,1,105
494,2024-07-02,2024-07-02 11:22:00,2024-07-02 13:16:00,BTCUSDT,Crypto,Buy,21807.39,21886.93,5,317.83,32.84,Scalping,2,101
495,2024-05-11,2024-05-11 12:35:00,2024-05-11 13:42:00,BANKNIFTY,Equity,Sell,27247.23,26981.23,4,-494.24,71.67,Scalping,3,101
496,2024-04-01,2024-04-01 14:58:00,2024-04-01 16:40:00,ETHUSDT,Crypto,Buy,18354.75,18321.64,4,-103.83,142.14,Scalping,3,101
497,2024-06-09,2024-06-09 15:44:00,2024-06-09 17:55:00,EURUSD,Forex,Buy,19458.48,19418.16,4,-51.31,55.13,TrendFollowing,2,102
498,2024-03-24,2024-03-24 11:33:00,2024-03-24 13:24:00,BTCUSDT,Crypto,Sell,18693.93,18613.67,1,-272.73,23.91,Breakout,3,103
499,2024-07-16,2024-07-16 12:35:00,2024-07-16 15:44:00,EURUSD,Forex,Sell,30192.26,30246.79,1,168.21,127.7,Breakout,2,103
500,2024-06-12,2024-06-12 10:39:00,2024-06-12 12:30:00,GBPUSD,Forex,Buy,23201.53,23168.88,2,-120.21,174.03,Breakout,3,105
501,2024-03-24,2024-03-24 13:18:00,2024-03-24 13:36:00,ETHUSDT,Crypto,Sell,25978.14,25975.68,5,-20.82,14.87,Scalping,2,104
502,2024-04-26,2024-04-26 13:35:00,2024-04-26 13:53:00,BANKNIFTY,Equity,Buy,17095.33,17073.77,3,-119.8,85.78,TrendFollowing,2,102
503,2024-02-03,2024-02-03 10:33:00,2024-02-03 14:30:00,NIFTY,Equity,Buy,29029.61,29037.55,4,33.6,125.5,Breakout,3,101
504,2024-04-27,2024-04-27 12:47:00,2024-04-27 14:53:00,BTCUSDT,Crypto,Sell,38255.92,38304.31,5,312.99,146.44,Scalping,3,105
505,2024-05-14,2024-05-14 09:20:00,2024-05-14 11:32:00,NIFTY,Equity,Sell,47778.41,47715.04,4,-481.77,47.2,Scalping,1,102
506,2024-02-23,2024-02-23 10:01:00,2024-02-23 13:11:00,ETHUSDT,Crypto,Sell,427.77,447.55,2,147.47,180.63,Breakout,1,102
507,2024-07-06,2024-07-06 11:39:00,2024-07-06 14:34:00,BTCUSDT,Crypto,Sell,12211.94,12381.26,1,427.03,21.45,Breakout,2,103
508,2024-07-11,2024-07-11 13:48:00,2024-07-11 15:01:00,NIFTY,Equity,Buy,46725.08,46704.31,3,-148.38,29.27,MeanReversion,2,101
509,2024-03-30,2024-03-30 11:10:00,2024-03-30 13:27:00,BANKNIFTY,Equity,Buy,24319.29,24288.4,5,-243.22,64.13,TrendFollowing,2,103
510,2024-06-11,2024-06-11 14:33:00,2024-06-11 17:05:00,EURUSD,Forex,Buy,15399.13,15550.12,1,303.03,112.44,Scalping,1,103
